beta,prob_minimo_1,prob_minimo_2,prob_total
9.45251256281407,0.39323200000000047,0.39841999999999994,0.7916520000000005
9.552964824120602,0.3987559999999987,0.39993799999999896,0.7986939999999977
9.653417085427135,0.3935000000000004,0.394952,0.7884520000000004
9.753869346733667,0.35865999999999904,0.399986999999999,0.7586469999999981
9.8543216080402,0.3994570000000004,0.40202199999999993,0.8014790000000003
9.954773869346733,0.40046300000000007,0.36487000000000025,0.7653330000000003
10.055226130653265,0.36431699999999906,0.40314799999999923,0.7674649999999983
10.155678391959798,0.40014599999999906,0.40292199999999967,0.8030679999999988
10.25613065326633,0.40668600000000066,0.3999320000000003,0.806618000000001
10.356582914572863,0.4058670000000005,0.4020540000000011,0.8079210000000016
10.457035175879396,0.40811299999999867,0.3640179999999987,0.7721309999999973
10.557487437185928,0.41702299999999914,0.3997589999999992,0.8167819999999983
10.657939698492461,0.40978800000000104,0.4109030000000006,0.8206910000000016
10.758391959798995,0.4160630000000008,0.36841100000000115,0.7844740000000019
10.858844221105528,0.3666469999999995,0.4143349999999991,0.7809819999999986
10.95929648241206,0.4088000000000001,0.4080409999999999,0.8168409999999999
11.059748743718593,0.4098670000000009,0.412796000000001,0.8226630000000019
11.160201005025126,0.4124129999999997,0.41190199999999993,0.8243149999999997
11.260653266331659,0.42340799999999895,0.386044,0.809451999999999
11.361105527638191,0.41640399999999905,0.4096079999999984,0.8260119999999975
11.461557788944724,0.4143060000000009,0.4148440000000009,0.8291500000000018
11.562010050251256,0.40927099999999905,0.3782059999999987,0.7874769999999978
11.662462311557789,0.4158940000000003,0.4182290000000004,0.8341230000000007
11.762914572864322,0.420624,0.41204499999999994,0.8326689999999999
11.863366834170854,0.4110119999999998,0.4174979999999999,0.8285099999999997
11.963819095477387,0.42131799999999914,0.4123919999999992,0.8337099999999984
12.06427135678392,0.4152070000000014,0.41333500000000156,0.828542000000003
12.164723618090452,0.3780569999999995,0.424126,0.8021829999999994
12.265175879396985,0.41809800000000136,0.4184580000000011,0.8365560000000025
12.365628140703517,0.4211549999999986,0.4186459999999991,0.8398009999999977
12.46608040201005,0.4239480000000009,0.42094000000000087,0.8448880000000017
12.566532663316583,0.4017260000000012,0.39661700000000116,0.7983430000000024
12.666984924623115,0.4243369999999994,0.381828,0.8061649999999994
12.767437185929648,0.42021399999999903,0.42632399999999887,0.8465379999999979
12.86788944723618,0.41651400000000105,0.42915500000000095,0.845669000000002
12.968341708542713,0.42463500000000004,0.4235100000000004,0.8481450000000004
13.068793969849246,0.4227899999999995,0.425771,0.8485609999999995
13.169246231155778,0.4240149999999996,0.4299680000000001,0.8539829999999997
13.269698492462311,0.4386349999999991,0.4012969999999988,0.8399319999999979
13.370150753768844,0.4282550000000011,0.4182750000000016,0.8465300000000027
13.470603015075376,0.42244999999999966,0.4276939999999999,0.8501439999999996
13.571055276381909,0.424428999999999,0.4286319999999988,0.8530609999999978
13.671507537688441,0.4250519999999986,0.4255409999999989,0.8505929999999975
13.771959798994974,0.42480300000000115,0.42854100000000156,0.8533440000000028
13.872412060301507,0.4334309999999994,0.4279449999999997,0.861375999999999
13.97286432160804,0.42696399999999934,0.41833499999999896,0.8452989999999982
14.073316582914572,0.43048600000000103,0.42795100000000136,0.8584370000000023
14.173768844221105,0.4295340000000006,0.440363,0.8698970000000006
14.274221105527637,0.4355960000000011,0.4362390000000014,0.8718350000000025
14.37467336683417,0.40089600000000114,0.4318290000000012,0.8327250000000024
14.475125628140702,0.42985300000000104,0.430090000000001,0.8599430000000021
14.575577889447235,0.4425249999999994,0.39091099999999884,0.8334359999999983
14.676030150753768,0.43015199999999887,0.4354359999999987,0.8655879999999976
14.7764824120603,0.43931400000000037,0.4337289999999999,0.8730430000000002
14.876934673366833,0.4475639999999988,0.4373229999999991,0.8848869999999979
14.977386934673365,0.4348720000000012,0.43941900000000106,0.8742910000000023
15.0778391959799,0.43396900000000094,0.4330400000000007,0.8670090000000017
15.178291457286432,0.43954899999999913,0.43237299999999895,0.8719219999999981
15.278743718592965,0.43719900000000056,0.43524200000000124,0.8724410000000018
15.379195979899498,0.4160199999999988,0.45081999999999894,0.8668399999999977
15.47964824120603,0.4360349999999988,0.44553699999999874,0.8815719999999976
15.580100502512563,0.43611599999999995,0.4333140000000001,0.86943
15.680552763819096,0.454953,0.44992799999999994,0.9048809999999999
15.781005025125628,0.4338750000000012,0.43845100000000126,0.8723260000000024
15.88145728643216,0.4400939999999988,0.4368009999999987,0.8768949999999975
15.981909547738693,0.46967100000000145,0.4368230000000015,0.906494000000003
16.082361809045228,0.4393960000000015,0.44570000000000115,0.8850960000000027
16.18281407035176,0.4441630000000014,0.44281900000000113,0.8869820000000026
16.283266331658293,0.4386649999999984,0.44101999999999897,0.8796849999999974
16.383718592964826,0.44237100000000146,0.4481490000000016,0.8905200000000031
16.48417085427136,0.43984900000000066,0.44905100000000003,0.8889000000000007
16.58462311557789,0.441486000000001,0.4443290000000009,0.8858150000000019
16.685075376884424,0.4573570000000005,0.446714,0.9040710000000005
16.785527638190956,0.44917699999999894,0.4383329999999991,0.887509999999998
16.88597989949749,0.44924100000000106,0.44057200000000096,0.889813000000002
16.98643216080402,0.44657699999999956,0.44599700000000003,0.8925739999999995
17.086884422110554,0.4410909999999992,0.4511399999999986,0.8922309999999978
17.187336683417087,0.4488170000000013,0.44301600000000146,0.8918330000000028
17.28778894472362,0.44779200000000074,0.4521160000000004,0.8999080000000012
17.388241206030152,0.4495350000000008,0.4487420000000009,0.8982770000000018
17.488693467336685,0.44505799999999845,0.4624719999999986,0.9075299999999971
17.589145728643217,0.45371400000000073,0.4525640000000007,0.9062780000000015
17.68959798994975,0.4565560000000001,0.45440800000000037,0.9109640000000004
17.790050251256282,0.445474,0.4501819999999999,0.8956559999999999
17.890502512562815,0.4603150000000007,0.4636730000000005,0.9239880000000011
17.990954773869348,0.4477219999999987,0.4542709999999989,0.9019929999999976
18.09140703517588,0.45502100000000006,0.4443110000000008,0.8993320000000009
18.191859296482413,0.45137800000000117,0.4527690000000015,0.9041470000000027
18.292311557788945,0.444312999999999,0.4799239999999988,0.9242369999999978
18.392763819095478,0.46295700000000106,0.46369300000000113,0.9266500000000022
18.49321608040201,0.4599560000000005,0.46245800000000004,0.9224140000000005
18.593668341708543,0.452383,0.45443299999999937,0.9068159999999994
18.694120603015076,0.45642600000000094,0.45350100000000154,0.9099270000000025
18.79457286432161,0.45709199999999944,0.4497929999999995,0.9068849999999989
18.89502512562814,0.45511300000000005,0.4542770000000001,0.9093900000000001
18.995477386934674,0.45961600000000075,0.4501490000000004,0.9097650000000012
19.095929648241206,0.4636349999999998,0.46411099999999994,0.9277459999999997
19.19638190954774,0.4539719999999994,0.45788299999999926,0.9118549999999986
19.29683417085427,0.47922600000000043,0.45490699999999995,0.9341330000000003
19.397286432160804,0.4338080000000014,0.4676610000000015,0.901469000000003
19.497738693467337,0.4619359999999988,0.4497519999999983,0.9116879999999972
19.59819095477387,0.4580079999999987,0.45754099999999864,0.9155489999999973
19.698643216080402,0.4593560000000013,0.4523830000000016,0.911739000000003
19.799095477386935,0.4591700000000007,0.4552490000000005,0.9144190000000012
19.899547738693467,0.45285999999999843,0.4660969999999989,0.9189569999999974
20.0,0.46632999999999897,0.4615199999999991,0.9278499999999981
